Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2001/1/1,Thailand,1.33,-0.39,1.4314516035033071,63651141.0,409190.0,120296476180.402,43.0779,0.507,,,,,,,110808.0,0.0,30.0666073655355,27.93789218369352,24.31452547624736,15.57504408641529,0.5737189579384875
2001/2/1,Thailand,1.44,-0.59,0.6478213202605745,63651141.0,409190.0,120296476180.402,42.589,-0.6982,,,,,,,110808.0,0.0,13.886509405100432,28.92916897819157,25.42267263361288,17.932958970751088,0.5319049188809047
2001/3/1,Thailand,1.44,-0.2,2.476875637837108,63651141.0,409190.0,120296476180.402,43.844,2.0701,,,,,,,110808.0,6000.0,124.21110070264,28.339076040124382,25.56544911194021,19.51655314865934,0.5464604863703133
2001/4/1,Thailand,2.53,0.99,0.5945105174311602,63651141.0,409190.0,120296476180.402,45.413,-1.1312,,,,,,,110808.0,0.0,55.52378796528927,33.014791742960654,28.98293509300976,22.42761455112037,0.5812900461520971
2001/5/1,Thailand,2.77,1.39,1.0400540844569046,63651141.0,409190.0,120296476180.402,45.4355,0.8138,,,,,,,110808.0,4130.0,220.405057917235,28.48409339740715,26.027890760556147,20.049714722171927,0.596271309729454
2001/6/1,Thailand,2.16,1.19,0.9516209237756634,63651141.0,409190.0,120296476180.402,45.2016,-0.1824,,,,,,,110808.0,1150.0,189.5875498106132,29.07743606567385,25.91344960498259,20.036138322618285,0.3880456671671138
2001/7/1,Thailand,2.16,1.79,0.8031994580127727,63651141.0,409190.0,120296476180.402,45.5688,-0.1411,,,,,,,110808.0,0.0,176.4940760896858,29.336485409480304,25.73792757485694,19.942295431321668,0.535904291231003
2001/8/1,Thailand,1.43,0.78,0.9210221747601584,63651141.0,409190.0,120296476180.402,44.8655,0.2275,,,,,,,110808.0,454109.0,234.4013482063785,28.68764570502828,25.53654989583913,19.832321339268844,0.5811536393137011
2001/9/1,Thailand,1.31,0.0,0.8454752165744173,63651141.0,409190.0,120296476180.402,44.2837,-0.4674,,,,,,,110808.0,0.0,233.130518834533,28.86232774522574,25.47815517783789,19.925511338975696,0.6724471995730414
2001/10/1,Thailand,1.31,1.19,1.061542362740107,63651141.0,409190.0,120296476180.402,44.6727,0.4741,,,,,,,110808.0,0.0,179.93822029697787,26.99572022550853,24.991767883425723,18.99472266166441,0.6803260438315352
2001/11/1,Thailand,0.95,1.19,0.7390146307217563,63651141.0,409190.0,120296476180.402,44.3715,-0.2317,,,,,,,110808.0,0.0,44.7867176983501,26.727728843688965,22.38612288183492,14.978360896640368,0.6659697471021291
2001/12/1,Thailand,0.72,0.79,0.8403522996525761,63651141.0,409190.0,120296476180.402,43.8596,0.1109,,,,,,,110808.0,0.0,30.026250869696582,26.863653314241844,22.988289522856466,15.091990427817109,0.621041787279617
2002/1/1,Thailand,0.83,0.59,1.3734510664112112,64266437.0,416953.0,134300904400.022,43.9817,-0.2916,,,,,,,113073.0,27704.0,7.590565591206188,27.21740598370957,23.030027209524235,14.422297721780753,0.566478914071048
2002/2/1,Thailand,0.36,0.39,0.7341081033663827,64266437.0,416953.0,134300904400.022,43.7771,-0.4317,,,,,,,113073.0,5000000.0,12.041966860196649,29.266163626171306,25.52417167323466,17.168899745032945,0.5312542845908901
2002/3/1,Thailand,0.59,0.2,1.0171380772730267,64266437.0,416953.0,134300904400.022,43.3455,0.6585,,,,,,,113073.0,0.0,49.56105207992088,30.19436291520316,27.06142549920247,20.158272105391347,0.5239401780074366
2002/4/1,Thailand,0.47,-0.2,0.7869266069678792,64266437.0,416953.0,134300904400.022,43.3761,-0.4516,,,,,,,113073.0,2500.0,71.56395204123521,32.16001750098337,28.445465084651914,22.21744751400422,0.5409785780616034
2002/5/1,Thailand,0.23,-0.39,1.045953012094342,64266437.0,416953.0,134300904400.022,42.7591,0.593,,,,,,,113073.0,0.0,219.49647424217,29.10967782543554,26.579515182023783,20.792247759911334,0.5802864539295554
2002/6/1,Thailand,0.35,0.39,0.8281024329204464,64266437.0,416953.0,134300904400.022,42.1165,-0.3328,,,,,,,113073.0,0.0,161.82980185400965,29.618357976277707,26.30881794625401,20.413635211520727,0.52246186371225
2002/7/1,Thailand,0.24,-0.19,0.7602099879109383,64266437.0,416953.0,134300904400.022,41.1654,-0.444,,,,,,,113073.0,0.0,176.1317476567923,29.477348684495496,26.06694473580285,19.84662319306409,0.4987807536335509
2002/8/1,Thailand,0.35,-0.39,1.0856579506054918,64266437.0,416953.0,134300904400.022,42.1212,0.8521,,,,,,,113073.0,0.0,269.95479026788,28.968015802034813,25.19262409366098,19.425952734998475,0.5521882243260816
2002/9/1,Thailand,0.47,0.78,1.177211410540963,64266437.0,416953.0,134300904400.022,42.768,0.3951,,,,,,,113073.0,34500.0,320.6392904526392,28.261807293362097,24.772758498637018,19.44346148173014,0.6741676213454264
2002/10/1,Thailand,1.53,1.37,0.8972054872308994,64266437.0,416953.0,134300904400.022,43.6048,-0.7305,,,,,,,113073.0,3289420.0,146.8668873010335,27.32322291712609,24.74599478799581,18.46396079935056,0.6814086229541422
2002/11/1,Thailand,1.3,0.78,1.3171846896585102,64266437.0,416953.0,134300904400.022,43.2699,0.8133,,,,,,,113073.0,0.0,97.936373161172,27.1666320588854,24.100404733181563,17.170267041524255,0.6793256908213385
2002/12/1,Thailand,1.66,1.38,5.532381654151986,64266437.0,416953.0,134300904400.022,43.2357,1.7579,,,,,,,113073.0,0.0,56.5388793368324,27.927254038985097,23.88315964404956,15.039086196243147,0.6445983766710524
2003/1/1,Thailand,2.24,2.35,0.7731735640348066,64868166.0,423562.0,152280615245.887,42.728,-0.2548,,,,,,,121251.0,0.0,10.512677745879603,27.54448733586139,22.470305997204093,14.267203964725638,0.616805347297132
2003/2/1,Thailand,2.0,1.57,1.0769300226170249,64868166.0,423562.0,152280615245.887,42.8268,0.5131,,,,,,,121251.0,0.0,20.33778978119704,28.523092274438795,25.14782070002667,16.15528279713226,0.5634797645041876
2003/3/1,Thailand,1.76,1.96,2.1097996210080145,64868166.0,423562.0,152280615245.887,42.7131,1.5424,,,,,,,121251.0,0.0,97.87171623777571,29.035408787060817,26.115906264876287,19.35990580486998,0.5698415777154007
2003/4/1,Thailand,1.52,2.74,0.6813729319934783,64868166.0,423562.0,152280615245.887,42.8328,-0.6887,,,,,,,121251.0,5000.0,57.60914785957218,31.931408458285887,28.54175627821365,22.101436127556724,0.593362479372493
2003/5/1,Thailand,1.87,4.9,0.7841531641858072,64868166.0,423562.0,152280615245.887,42.1058,-0.7303,,,,,,,121251.0,0.0,166.15888044396328,30.683596465408183,27.619707771071603,21.36793313795522,0.5823979209731676
2003/6/1,Thailand,1.64,4.69,1.1150104283112072,64868166.0,423562.0,152280615245.887,41.6019,0.2096,,,,,,,121251.0,0.0,211.3139479971693,29.57482730017773,26.280456795592382,20.147668011983285,0.5985887227483169
2003/7/1,Thailand,1.76,4.3,1.0464899839350037,64868166.0,423562.0,152280615245.887,41.7325,0.063,,,,,,,121251.0,0.0,228.66771573968336,28.34973180217128,25.98035672531705,20.297874233286905,0.6022105948497078
2003/8/1,Thailand,2.22,4.69,0.9280144272221318,64868166.0,423562.0,152280615245.887,41.6182,-0.2346,,,,,,,121251.0,0.0,235.5165501555132,28.762585186701983,25.81484707061412,20.1918342836442,0.5919013509793056
2003/9/1,Thailand,1.75,4.27,1.156203792917522,64868166.0,423562.0,152280615245.887,40.4563,0.5687,,,,,,,121251.0,0.0,315.7353831360668,28.403142674764013,25.095163373755327,19.85201148986817,0.6773600463511942
2003/10/1,Thailand,1.28,4.06,0.7172567783084521,64868166.0,423562.0,152280615245.887,39.679,-0.7317,,,,,,,121251.0,3004.0,144.8359230319166,27.544747268512708,25.01078031897504,19.22847752724925,0.6923936958378488
2003/11/1,Thailand,1.86,4.47,0.2630143819637436,64868166.0,423562.0,152280615245.887,39.855,-1.8242,,,,,,,121251.0,0.0,45.97928429822805,29.23707432217072,24.865030243545675,17.00926941765681,0.6698989254366916
2003/12/1,Thailand,1.75,4.27,0.434507896594936,64868166.0,423562.0,152280615245.887,39.666,-0.6594,,,,,,,121251.0,104700.0,34.03948188175048,27.03456536980088,22.2837665246318,14.915692511937948,0.5813629685130479
