Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2001/1/1,Serbia,,142.54,0.9644585884757906,7503433.0,102599.0,13599378661.9952,,0.7653,,,,,,,205302.0,0.0,47.42561982962944,3.919978037188173,1.93210663099336,-1.69625915199196,0.342469070527973
2001/2/1,Serbia,,141.56,0.6158009390865582,7503433.0,102599.0,13599378661.9952,,-1.0972,,,,,,,205302.0,0.0,28.19732810984108,4.4784272557213285,2.344824314694052,-1.8108445076715,0.3165791060970027
2001/3/1,Serbia,,140.08,1.3204003881189017,7503433.0,102599.0,13599378661.9952,,0.6411,,,,,,,205302.0,0.0,77.1792390768329,10.99577231868625,8.904339555160902,4.009431067846151,0.4741809399157224
2001/4/1,Serbia,,160.95,1.729649695328522,7503433.0,102599.0,13599378661.9952,,0.7896,,,,,,,205302.0,0.0,127.80104845054608,11.749630610148133,9.384320226563716,3.911170323689817,0.6056311217532038
2001/5/1,Serbia,,155.71,0.9242787741683782,7503433.0,102599.0,13599378661.9952,,-1.1561,,,,,,,205302.0,0.0,70.10930115132247,18.612997022239146,16.009957907917453,10.738025899087232,0.7322883885730552
2001/6/1,Serbia,,157.5,1.4476594017741715,7503433.0,102599.0,13599378661.9952,,1.019,,,,,,,205302.0,0.0,125.9623382244075,20.1873346116808,17.03323525543931,12.188964928521044,0.6807583525569938
2001/7/1,Serbia,,153.07,0.8766133950925368,7503433.0,102599.0,13599378661.9952,,-0.0666,,,,,,,205302.0,0.0,56.4832741861283,24.789106377222254,21.00709050107577,15.707130255750428,0.7371740812974175
2001/8/1,Serbia,,137.37,0.832297253214102,7503433.0,102599.0,13599378661.9952,,-1.1349,,,,,,,205302.0,0.0,54.5817892570058,25.731433507447605,22.244569699166,16.86917869813982,0.7065425896528696
2001/9/1,Serbia,,113.62,2.3425076256703026,7503433.0,102599.0,13599378661.9952,,1.9099,,,,,,,205302.0,0.0,140.7575863091136,18.463827853732653,15.159301533496944,10.55744764539935,0.6694883712688888
2001/10/1,Serbia,,73.19,0.3945236470896965,7503433.0,102599.0,13599378661.9952,,-1.5379,,,,,,,205302.0,0.0,22.127424010356684,15.287224131758537,13.44097711453736,9.407816474668437,0.5898383872421584
2001/11/1,Serbia,,52.39,1.12609633482166,7503433.0,102599.0,13599378661.9952,,0.2341,,,,,,,205302.0,0.0,74.9143017005198,5.243351131015402,3.579986768241554,0.2912759357028562,0.4768242144521623
2001/12/1,Serbia,,49.66,0.5983585298643046,7503433.0,102599.0,13599378661.9952,,-0.9003,,,,,,,205302.0,0.0,46.15358127048043,-1.30937413451488,-4.11114932392473,-7.97942201757939,0.1066185992527324
2002/1/1,Serbia,,43.71,0.3782179598716343,7500031.0,101333.0,17930583571.3055,,-1.4025,,,,,,,8926.0,0.0,19.10440782836771,0.8357433072982303,-1.76115003737453,-4.87721819723805,0.1722531948738357
2002/2/1,Serbia,,43.01,0.6699134162390383,7500031.0,101333.0,17930583571.3055,,-1.1045,,,,,,,8926.0,0.0,30.42675505520776,7.019526372637074,5.085841174067639,-0.0912059329804719,0.3630354022936172
2002/3/1,Serbia,,41.49,0.7106493984636494,7500031.0,101333.0,17930583571.3055,,-1.3368,,,,,,,8926.0,0.0,45.72312645745129,9.919426444268993,7.472228851984482,1.9707616047193144,0.4343349890798527
2002/4/1,Serbia,,26.26,1.0078555914135243,7500031.0,101333.0,17930583571.3055,,0.2209,,,,,,,8926.0,0.0,77.1772967418301,12.280245908101447,9.850566463177302,4.763717587788904,0.5671817900200886
2002/5/1,Serbia,,21.55,0.8837331241200035,7500031.0,101333.0,17930583571.3055,,-0.2861,,,,,,,8926.0,0.0,67.61703090925988,20.49164239616806,17.129709268971283,10.66624494573125,0.6959571699955254
2002/6/1,Serbia,,16.01,0.6910896714639554,7500031.0,101333.0,17930583571.3055,,-0.9971,,,,,,,8926.0,0.0,60.45680883232052,23.581302854749936,20.38187395349587,14.498029200236031,0.7157483058788386
