Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2001-01-01,Chad,,13.64,0.0840231121365913,8804124.0,153875.0,1710843377.00119,705.861401054557,-0.0638,-35679.0,800000.0,0.006020421179392,26.868209724016083,18.95645667372565,9.714813281643783,0.164440823415481
2001-02-01,Chad,,16.96,1.04091212533942,8804124.0,153875.0,1710843377.00119,709.2960640138411,0.4828,-35679.0,0.0,0.0304919940085572,29.268986570267487,21.415459353061976,9.20580065136869,0.1560074411104865
2001-03-01,Chad,,22.54,0.838056857883267,8804124.0,153875.0,1710843377.00119,742.7049365942028,-0.4454,-35679.0,0.0,1.2086160412092677,32.42136193142147,26.46677293453331,12.879973532563897,0.1569827527700278
2001-04-01,Chad,,20.49,0.4423875520240299,8804124.0,153875.0,1710843377.00119,739.0232086525459,-0.9815,-35679.0,0.0,4.035539485684166,34.473724577162045,30.77205331872944,17.067444737752282,0.1561017436820017
2001-05-01,Chad,,22.17,0.5598487693613796,8804124.0,153875.0,1710843377.00119,773.5341981132076,-1.0881,-35679.0,0.0,17.763206709168255,34.99099233893941,31.62009613252269,18.963044800296927,0.1663364512848351
2001-06-01,Chad,,23.7,0.8422548635875148,8804124.0,153875.0,1710843377.00119,773.5341981132076,-0.5623,-35679.0,3444.0,41.23378841133315,34.645575714111374,30.34694333512863,18.3752225240072,0.2034091461960808
2001-07-01,Chad,,22.83,0.919716509524392,8804124.0,153875.0,1710843377.00119,749.237007424329,-1.2169,-35679.0,0.0,93.32107243323422,34.7496921047088,29.3794048293924,18.72988783723565,0.2661337780406582
2001-08-01,Chad,,21.06,0.9746418253977644,8804124.0,153875.0,1710843377.00119,716.2666521074469,-1.049,-35679.0,175763.0,114.01615605921204,35.20344921645301,28.64561080620058,18.30623241957801,0.3177887521155891
2001-09-01,Chad,,8.62,0.5448338881476553,8804124.0,153875.0,1710843377.00119,718.3846238090025,0.1825,-35679.0,0.0,56.181826819949634,34.90570339626737,28.772677524041057,17.51479356553824,0.2890558122086063
2001-10-01,Chad,,5.19,0.34852937460228,8804124.0,153875.0,1710843377.00119,725.4556514045564,0.9941,-35679.0,0.0,11.946397501737968,30.570138488277337,26.33113979452696,13.208555721980304,0.2524936622980173
