Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2005/2/1,Tajikistan,0.9,6.69,1.247315582353451,6924720.0,42495.0,2312352020.6689,3.0421,0.8301,-53863.0,1953.0,46.50485235756693,4.7343195778983045,-12.5351092416269,-28.5192582448323,0.0177314140902925
2005/3/1,Tajikistan,0.6,7.29,1.013613428332783,6924720.0,42495.0,2312352020.6689,3.0431,0.2596,-53863.0,0.0,59.87607394873267,14.65887798596458,-4.57345284243314,-23.1468937084238,0.0835257428137264
2005/4/1,Tajikistan,1.9,9.34,1.0882241322764814,6924720.0,42495.0,2312352020.6689,3.05,-0.322,-53863.0,0.0,52.99041544735953,19.5037186092801,-2.5349714095376,-21.1623838212754,0.1174728698534267
2005/5/1,Tajikistan,-0.1,9.09,1.7131513796441984,6924720.0,42495.0,2312352020.6689,3.0719,0.9824,-53863.0,0.0,64.92275827266936,24.13674394340927,2.41310900011365,-16.1240008692587,0.1674425992555264
2005/6/1,Tajikistan,0.3,9.83,1.902548205655994,6924720.0,42495.0,2312352020.6689,3.116,0.3991,-53863.0,3222.0,21.953422114635,31.05505070156522,9.331657197059371,-9.50704511006671,0.2007952359001086
2005/7/1,Tajikistan,0.7,9.34,0.3279325654462444,6924720.0,42495.0,2312352020.6689,3.16,-0.689,-53863.0,1890.0,9.152988402762777,34.68828464631116,13.294390308675816,-5.88419099212973,0.2197872847088304
2005/8/1,Tajikistan,0.6,9.47,0.8181162792033928,6924720.0,42495.0,2312352020.6689,3.1876,1.0557,-53863.0,0.0,6.796268830244914,31.654102108042764,11.596584877807004,-7.41545959390617,0.2060124326123751
2005/9/1,Tajikistan,0.2,7.65,0.2448795716957281,6924720.0,42495.0,2312352020.6689,3.1802,-1.1929,-53863.0,0.0,2.800032822069109,28.60680664910211,9.705711853802484,-10.1325813717311,0.1720315225794459
2005/10/1,Tajikistan,0.2,6.58,0.8275428594448688,6924720.0,42495.0,2312352020.6689,3.1858,-0.4658,-53863.0,0.0,14.232627276743324,19.19295970137404,-0.802120475639128,-20.8080982413343,0.1157540552634008
2005/11/1,Tajikistan,0.2,7.18,1.0153156053385648,6924720.0,42495.0,2312352020.6689,3.195,-0.234,-53863.0,0.0,20.83809956393218,10.78847009870742,-9.29592640105312,-28.7905121061536,0.0903252715966216
