Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2001-01-01,Cambodia,-1.13,-3.15,1.326216384686148,12658484.0,105101.0,4145665969.92864,3909.0,1.0586,,,,,,,-33968.0,0.0,12.021276307525556,28.77319439303494,26.89477965528158,19.935112130770165,0.6270774724638797
2001-02-01,Cambodia,1.27,-3.2,0.8988878001639032,12658484.0,105101.0,4145665969.92864,3911.0,-0.6729,,,,,,,-33968.0,0.0,14.455181465564683,29.96093632380172,27.90116156334585,20.77901668094455,0.5653080433819162
2001-03-01,Cambodia,1.26,-0.65,3.215702266183338,12658484.0,105101.0,4145665969.92864,3910.0,1.792,,,,,,,-33968.0,0.0,155.48883258894168,29.424089480984605,27.58877886679994,21.014048738377085,0.5704051856340435
2001-04-01,Cambodia,-2.62,-4.69,0.7012638831051262,12658484.0,105101.0,4145665969.92864,3911.0,-1.1016,,,,,,,-33968.0,0.0,73.64039034750384,30.892897754245386,28.88526965703278,21.845794889662045,0.6258071739812778
2001-05-01,Cambodia,0.26,-4.75,0.9334083774818512,12658484.0,105101.0,4145665969.92864,3923.0,0.4328,,,,,,,-33968.0,0.0,201.879555222728,29.14909045721896,27.53163034579785,21.708211865989146,0.6017914333648411
2001-06-01,Cambodia,-0.24,-6.12,1.070666482732667,12658484.0,105101.0,4145665969.92864,3916.0,-0.5553,,,,,,,-33968.0,0.0,281.1429885667597,28.6487820943197,26.60995948339001,21.089355553521045,0.5336659721369151
2001-07-01,Cambodia,1.26,-3.11,0.7495443035398732,12658484.0,105101.0,4145665969.92864,3919.0,0.3353,,,,,,,-33968.0,0.0,244.69176350190585,29.10710347903677,26.531980252466724,21.310015840427862,0.6241382276891274
2001-08-01,Cambodia,0.33,-2.26,1.0932339243724805,12658484.0,105101.0,4145665969.92864,3925.0,-0.0501,,,,,,,-33968.0,1669182.0,384.9763541846583,28.006243970317257,25.880845982217807,20.92506852508876,0.5147296851883847
2001-09-01,Cambodia,1.1,-3.44,0.8436834057223346,12658484.0,105101.0,4145665969.92864,3928.0,-0.8023,,,,,,,-33968.0,300000.0,274.49895273061384,28.24147542317712,26.19771719576244,20.96686062282987,0.6564685321194751
2001-10-01,Cambodia,-0.99,-7.59,0.9997134011893292,12658484.0,105101.0,4145665969.92864,3940.0,0.3661,,,,,,,-33968.0,0.0,223.63059704378807,27.56220260538084,25.81489735409553,20.72896902843189,0.6533463452225834
2001-11-01,Cambodia,-1.04,-4.97,0.7913591826275642,12658484.0,105101.0,4145665969.92864,3899.0,0.7206,,,,,,,-33968.0,0.0,55.80747107622326,26.68911936018202,24.346708597913505,19.137784724765368,0.7027328752666073
2001-12-01,Cambodia,-0.11,-3.47,0.7957577638510052,12658484.0,105101.0,4145665969.92864,3905.0,0.1723,,,,,,,-33968.0,0.0,12.58079144145136,27.372557884134267,25.48685269715208,19.70577571007516,0.6826107920424069
2002-01-01,Cambodia,-0.51,-0.92,0.5735308393861696,12855241.0,102022.0,4501227626.62752,3895.0,-0.5608,,,,,,,-33648.0,650000.0,3.3783335549325053,27.80007514953616,25.921855321071064,19.88992414987217,0.6143516592229709
2002-02-01,Cambodia,-0.14,-0.01,0.7634341030760274,12855241.0,102022.0,4501227626.62752,3896.0,-0.1911,,,,,,,-33648.0,0.0,15.626037998172462,29.98313198089602,27.769545255293338,21.04011265890944,0.5348374703776724
2002-03-01,Cambodia,1.38,0.08,0.7210567470694185,12855241.0,102022.0,4501227626.62752,3902.0,0.7424,,,,,,,-33648.0,0.0,36.68258767625116,31.043696647562,28.99830622059505,21.407342795915497,0.5428730659191048
2002-04-01,Cambodia,-1.35,2.12,0.9659905666866456,12855241.0,102022.0,4501227626.62752,3893.0,-0.048,,,,,,,-33648.0,0.0,96.41061355123476,30.95656426747644,29.05699441368165,21.39700751834448,0.5740204672710767
2002-05-01,Cambodia,0.39,3.98,0.7735866695949281,12855241.0,102022.0,4501227626.62752,3900.0,-0.1383,,,,,,,-33648.0,0.0,169.05525218346298,30.61811774059009,28.32303735759052,21.71860917204173,0.6188505916992806
