Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2025-5-1,Maldives,0.2,4.86,0.7901708135162289,,,,15.41483871,,,,,,,,0.0,272.3453989,30.19,29.23,27.63,0.3880125505614533
2025-6-1,Maldives,0.24,4.62,0.7536719872248002,,,,15.41733333,,,,,,,,0.0,330.7546646,29.66,28.88,27.98,0.3925755457585064
2025-7-1,Maldives,0.02,4.23,1.2809918366834196,,,,15.41741935,,,,,,,,0.0,37.40396916,29.39,28.5,27.08,0.3342808184699048
2025-8-1,Maldives,0.36,4.58,0.9054508646592536,,,,15.41967742,,,,,,,,0.0,44.82569383,28.95,28.17,27.07,0.4465396558677905
2025-9-1,Maldives,-0.09,3.68,0.5605342619554933,,,,,,,,,,,,,74.23782134,29.04,28.04,27.21,0.4025671303414736
2025-10-1,Maldives,-0.17,,1.0586553761076158,,,,,,,,,,,,,194.8204732,29.03,28.16,27.15,0.2912900692145652
2025-11-1,Maldives,0.0,,0.4322224035522779,,,,,,,,,,,,,100.0505786,28.31,27.53,25.84,0.5008610096670247
2025-12-1,Maldives,0.16,,0.6668073901651206,,,,,,,,,,,,,21.54687646,28.49,27.45,26.15,
2026-1-1,Maldives,,,,,,,,,,,,,,,,33.22992301,,,,
2026-2-1,Maldives,,,,,,,,,,,,,,,,49.13249603,,,,
