Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,NDVI_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,c_cifvalue,c_fobvalue,w_cifvalue,w_fobvalue,s_cifvalue,s_fobvalue,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp
2017-5-1,Japan,0.1,1.02,0.7341584259544,0.7412691576031671,126972000,1383635,4930000000000.0,112.2573684,-1.1438,290404033.6,0,155774017.8,0,151056724.1,0,33250,0,103.6559654,25.24002562,14.68955453,2.963164902
2017-6-1,Japan,-0.1,0.75,1.0438007994592189,0.7921120068273442,126972000,1383635,4930000000000.0,110.9059091,-0.584,280874266.9,0,130920930.3,0,136184308.8,0,33250,0,162.8199935,27.78345979,16.84243991,5.46286246
2017-7-1,Japan,-0.2,0.5,0.9939995950771742,0.7858338368233139,126972000,1383635,4930000000000.0,112.3936842,-0.2258,242632594.9,0,117991793.9,0,136377963.6,0,33250,2944,205.244204,28.86229783,22.88583581,10.4556383
2017-8-1,Japan,0.2,0.82,0.9243323566165684,0.6917353144514597,126972000,1383635,4930000000000.0,109.9145455,0.1821,241301518.9,0,125433348.5,0,115820551.6,0,33250,1389,165.3508181,29.52754624,22.23254165,12.43150185
2017-9-1,Japan,0.3,1.06,0.986959687213372,0.6491997548721564,126972000,1383635,4930000000000.0,110.7231579,-0.6594,258531700.8,0,131588317.3,0,88207711.19,0,33250,21656,210.8405832,28.40819711,18.27362686,9.203892093
2017-10-1,Japan,0,-1.95,2.0691924856167563,0.539287811064523,126972000,1383635,4930000000000.0,112.9566667,0.2748,250092623.9,0,129431129.4,0,134792511.3,0,33250,18810,290.5375896,26.7141792,12.90229597,1.618061299
2017-11-1,Japan,0.3,-0.6,0.7946803851745321,0.4705627931897287,126972000,1383635,4930000000000.0,112.9947368,-0.4887,257611272.2,0,151986083.7,0,135585106.9,0,33250,0,89.53316039,24.08527035,6.280782565,-6.658232795
2017-12-1,Japan,0.3,1.96,0.681348448322754,0.3829594948921737,126972000,1383635,4930000000000.0,112.9495,-0.4594,272882460.3,0,79021003.06,0,88676118.71,0,33250,0,63.56343482,19.76647359,0.065058462,-12.91300127
2018-1-1,Japan,0.1,3.75,1.021662966743777,0.3582344960579477,126811000,1410417,5040000000000.0,110.7744444,0.1622,264099962.9,0,153000204,0,115661937.9,0,30777,0,96.72022228,19.13332388,-1.611527421,-13.4828188
2018-2-1,Japan,0,3.63,0.7716363054965085,0.38297634884231,126811000,1410417,5040000000000.0,107.9005556,-0.2955,239994408.1,0,148806527.8,0,111165426.5,0,30777,0,61.63861851,18.44449943,-1.935857216,-15.18615359
2018-3-1,Japan,-0.3,2.27,1.4350603000032334,0.5203116698113802,126811000,1410417,5040000000000.0,106.0004762,0.615,283446484.9,0,147078567.5,0,151340586.1,0,30777,0,162.1044753,20.72397317,4.524470301,-6.590926234
2018-4-1,Japan,-0.1,0.6,0.8914918069364652,0.7169757058976369,126811000,1410417,5040000000000.0,107.5214286,-0.67,254501948.7,0,111673031.2,0,147527356.8,0,30777,0,102.2607553,22.2564433,9.882181441,-1.291722933
2018-5-1,Japan,0.2,0.56,1.265000922261263,0.7467254216533372,126811000,1410417,5040000000000.0,109.7015,0.5916,287767537.1,0,125687501.7,0,167604787.8,0,30777,0,177.5750729,26.24763949,14.17372834,2.526755228
2018-6-1,Japan,-0.1,0.43,1.1434805094234055,0.7518913645891747,126811000,1410417,5040000000000.0,110.0252381,-0.0211,281728225.8,0,143312586.5,0,142369312.4,0,30777,1520817,185.6326867,27.56456343,17.89267541,5.863144705
2018-7-1,Japan,0,1.65,1.2594801399022502,0.7632406553659731,126811000,1410417,5040000000000.0,111.4185,-0.0893,290017109.5,0,135014837.6,0,156886806.3,0,30777,49000,260.6247754,28.20543579,23.01385211,8.632805268
2018-8-1,Japan,0.6,2.71,1.0896148569787416,0.7535651808161554,126811000,1410417,5040000000000.0,111.0582609,0.4822,303481360.6,0,124785634.3,0,135985869.1,0,30777,0,185.6139071,29.56822304,22.82784688,10.91115399
2018-9-1,Japan,0.1,2.17,1.480388987683921,0.6857165202051934,126811000,1410417,5040000000000.0,111.9464706,0.1571,260359457.8,0,123201970.5,0,80349993.58,0,30777,28380,339.3443099,27.80932698,18.9868114,10.36542507
2018-10-1,Japan,0.3,2.98,0.8318269077492014,0.5577370689871565,126811000,1410417,5040000000000.0,112.775,0.1617,313478830.7,0,157242385.7,0,128002725.2,0,30777,4200,111.4210149,24.41709125,13.59148804,4.14154312
2018-11-1,Japan,-0.2,0.46,0.608423352406456,0.4111887588792396,126811000,1410417,5040000000000.0,113.3835,-0.5268,291834267.1,0,137209192,0,102701361.6,0,30777,0,65.67159576,23.74082055,8.144595448,-3.740071381
2018-12-1,Japan,-0.3,-1.53,1.034247064757721,0.3417640301974914,126811000,1410417,5040000000000.0,112.5727778,0.0877,297147944.1,0,132899493.8,0,103665826.3,0,30777,0,90.0167306,21.97635368,1.878144404,-12.356662
2019-1-1,Japan,0,-2.2,0.5173408819820562,0.3321342114885783,126633000,1432118,5120000000000.0,108.9211111,-1.7471,270677624.6,0,116979377.4,0,106437810.6,0,30436,0,50.23270505,20.19237123,-0.837558883,-14.7124218
2019-2-1,Japan,0,-2.17,0.8554626004591867,0.399434817122982,126633000,1432118,5120000000000.0,110.3477778,-0.8888,278494551.2,0,159979941,0,99511724.46,0,30436,0,71.83267929,21.8010093,0.337271298,-14.17561424
2019-3-1,Japan,0,-0.76,0.8829727396361402,0.5441537292426462,126633000,1432118,5120000000000.0,111.206,-0.894,291307780.1,0,143333750.1,0,149365177.9,0,30436,0,104.0496739,21.47292565,3.767211112,-8.080273384
2019-4-1,Japan,0.3,0.76,0.8044588855286507,0.7213506385488048,126633000,1432118,5120000000000.0,111.6638095,-1.2192,315175868.4,0,107255224.5,0,117040182.1,0,30436,0,95.15543675,24.1005387,8.044658107,-2.390021197
2019-5-1,Japan,0,0.88,0.814045993169089,0.7298305288493068,126633000,1432118,5120000000000.0,109.8533333,-0.8885,282879343.9,0,114635256.3,0,184122329.1,0,30436,0,112.4279555,25.19002347,14.89036529,4.043854117
2019-6-1,Japan,-0.2,1.73,1.034709056472567,0.8029518195896304,126633000,1432118,5120000000000.0,108.057,0.0546,307778552.2,0,146365181.8,0,133866155.6,0,30436,1060,183.0555783,27.61677248,17.59122644,6.614889887
2019-7-1,Japan,0,1.04,1.0554801094221995,0.755027358987022,126633000,1432118,5120000000000.0,108.2404762,-0.0937,269059842.2,0,106399604.8,0,148394468.2,0,30436,23947,249.9057431,28.6145744,21.18020889,10.690405
2019-8-1,Japan,0.2,-0.16,1.456245622254266,0.7567140725680254,126633000,1432118,5120000000000.0,106.2728571,0.7902,301374475.2,0,98546259.2,0,118739438.9,0,30436,302,256.2836917,28.3351459,23.12197309,12.30196115
2019-9-1,Japan,0.1,0.35,0.5844991674721465,0.6993986893464781,126633000,1432118,5120000000000.0,107.4822222,-0.8598,307080319,0,117872463.1,0,108369882,0,30436,2021,120.7155272,27.66255525,20.21965912,10.98842059
2019-10-1,Japan,0.3,0.3,1.7541919963638013,0.6027571942996235,126633000,1432118,5120000000000.0,108.1233333,0.1785,296950917.6,0,100792630.6,0,138203461.4,0,30436,510890,256.8991882,25.61783742,14.72749357,5.079675354
2019-11-1,Japan,0.1,1.08,0.6174876427702857,0.4479615810330571,126633000,1432118,5120000000000.0,108.7933333,-0.2507,304446422.1,0,145450808.7,0,131180942,0,30436,0,67.1298523,23.39753395,7.159714021,-7.238929812
2019-12-1,Japan,0,1.52,1.0690003528022796,0.3816644658573304,126633000,1432118,5120000000000.0,109.1547368,0.4418,298540959.6,0,114435639.7,0,99187965.94,0,30436,0,89.15877106,21.32079488,2.582256775,-12.32881082
2020-1-1,Japan,0,1.18,1.228351607551503,0.3806614217454338,126261000,1423308,5050000000000.0,109.2847368,0.3778,290956019.1,0,129032297.6,0,127938925.5,0,24736,0,108.7594739,19.85251286,1.022608946,-13.43798036
2020-2-1,Japan,-0.2,1.05,0.8777418934398675,0.4105102863284626,126261000,1423308,5050000000000.0,109.9735294,0.5028,274642861.9,0,115982781.2,0,78028205.39,0,24736,0,73.49118118,20.15862637,0.940674808,-12.80647836
2020-3-1,Japan,0,1.37,1.1108673827876263,0.5360500291285031,126261000,1423308,5050000000000.0,107.2928571,-0.2245,333660142.9,0,164094676.5,0,146114449,0,24736,0,125.7020306,21.45062864,4.761212199,-6.536925441
2020-4-1,Japan,-0.1,2.43,1.0555071321064269,0.7171913867074677,126261000,1423308,5050000000000.0,107.93,-0.5288,285746900.2,0,132257231.8,0,170465839.1,0,24736,0,113.3644291,21.65885359,7.089016078,-3.337725724
2020-5-1,Japan,-0.1,2.35,0.8571728656976692,0.7179200892812301,126261000,1423308,5050000000000.0,107.2917647,-0.0259,292270414.7,0,140662485.3,0,136316811.5,0,24736,0,126.0397781,25.98967537,14.34180743,3.10574717
2020-6-1,Japan,-0.2,1.54,1.0604688892727616,0.7260431831029588,126261000,1423308,5050000000000.0,107.555,0.3567,250484457.6,0,123094060.1,0,159338636,0,24736,250114,195.9813854,28.43197547,18.81870831,6.643102858
2020-7-1,Japan,0.1,1.85,1.841479756674386,0.7676686241004979,126261000,1423308,5050000000000.0,106.6973684,0.1199,260782616.7,0,98475590.24,0,137256311.9,0,24736,0,434.2758262,28.98613239,20.7286927,10.16893334
2020-8-1,Japan,0.1,2.65,0.690995579596453,0.7718166699588613,126261000,1423308,5050000000000.0,106.0415,0.1721,239280294.9,0,161173517.9,0,117232693.8,0,24736,0,115.0707106,29.24849921,23.97993523,12.75632746
2020-9-1,Japan,-0.2,0.74,1.102060265111916,0.7002052288591605,126261000,1423308,5050000000000.0,105.6905556,0.7943,250474884,0,112568599.3,0,81026463.8,0,24736,60,238.4740522,27.54936199,19.99007841,12.10565539
2020-10-1,Japan,-0.1,0.78,1.0607391883124213,0.6121553126610499,126261000,1423308,5050000000000.0,105.222381,-0.4938,243898547,0,132247926.8,0,120234743.1,0,24736,0,151.2985702,25.77968127,13.14935771,3.252836297
2020-11-1,Japan,-0.3,-0.23,0.6538621449893663,0.4909663436444108,126261000,1423308,5050000000000.0,104.4264706,-0.0274,239650148.8,0,120093210.3,0,103916191.9,0,24736,0,72.38962715,24.02668438,8.202609733,-4.178491402
2020-12-1,Japan,-0.2,-0.77,0.5542829320587869,0.4265626735209326,126261000,1423308,5050000000000.0,103.8888235,-1.4425,330072771.9,0,93784885.7,0,111801810.5,0,24736,0,53.2234382,21.05189866,1.119384909,-14.0309464
2021-1-1,Japan,0.5,-0.15,1.0264980651530142,0.4013547932026995,125681593,1485403,5040000000000.0,103.6961111,0.5564,256699175.2,0,129359678.2,0,105110078.7,0,18044,394,94.04545854,18.11244272,-1.496296548,-15.56497138
2021-2-1,Japan,0,-0.01,1.1550300492239942,0.4571179637342748,125681593,1485403,5040000000000.0,105.3741176,0.1239,305339707,0,117325818.7,0,155099319.4,0,18044,7892,92.51731274,20.32121654,0.815593404,-12.63167304
2021-3-1,Japan,0.1,-0.38,1.2167388536470367,0.534507004836719,125681593,1485403,5040000000000.0,108.6495652,0.5729,384740801.9,0,171896527.9,0,148474498.4,0,18044,611,135.9919397,21.75413401,5.634695518,-5.429260225
2021-4-1,Japan,-0.8,-1.7,1.1411910379728951,0.7049335459242929,125681593,1485403,5040000000000.0,109.1342857,-0.3684,447404316.9,0,111306521,0,199609261.9,0,18044,0,119.3323392,22.97321608,8.776851373,-1.839663696
2021-5-1,Japan,0.3,-1.33,1.3543653693594684,0.7136264899054471,125681593,1485403,5040000000000.0,109.11,0.7166,366338363.8,0,145572149,0,184999513.1,0,18044,0,204.950198,26.93072377,13.97148581,2.725674525
2021-6-1,Japan,0.1,-0.07,0.7751984185707169,0.7136946786524523,125681593,1485403,5040000000000.0,110.1059091,-0.2307,428057240.9,0,137312187.1,0,212089697.3,0,18044,0,141.9263359,28.16892605,18.40616194,5.939699703
2021-7-1,Japan,0.2,-0.9,0.9506197464171896,0.7994554322293895,125681593,1485403,5040000000000.0,110.1661111,-0.8898,423115995.6,0,126891231.8,0,212400607.1,0,18044,1200,215.0166379,28.67590575,22.55537485,11.80167755
2021-8-1,Japan,0,-1.57,1.9450594731228208,0.7383054043116264,125681593,1485403,5040000000000.0,109.8357143,0.7781,409012460.8,0,147629431.1,0,146117519.6,0,18044,30000,362.4502946,27.97269145,22.51364656,13.32521476
2021-9-1,Japan,0.4,1,0.8678746534853639,0.6651511083389656,125681593,1485403,5040000000000.0,110.2188235,-0.0003,480969746.6,0,234196601.1,0,143834726.1,0,18044,0,191.0362122,28.20710036,18.98265235,10.41126974
2021-10-1,Japan,-0.2,0.37,0.8643700959724112,0.5607128988939685,125681593,1485403,5040000000000.0,113.127,0.1157,368878350.3,0,153858041.3,0,159747429.3,0,18044,0,117.8250449,26.22217031,13.89767719,3.534449801
2021-11-1,Japan,0.2,1.67,1.2235727119613415,0.4485617964845924,125681593,1485403,5040000000000.0,114.0177778,0.884,386104977.1,0,164950719.7,0,195074988.5,0,18044,0,132.5216203,23.12782593,8.091121738,-2.682745361
2021-12-1,Japan,0,2.63,1.0636227478550446,0.3553918479765963,125681593,1485403,5040000000000.0,113.6164706,-0.2476,468680332.7,0,140903862.7,0,205861613.1,0,18044,0,99.0053036,20.49756873,1.787513046,-11.19840268
2022-1-1,Japan,0.2,2.34,0.7290811518294448,0.3795228528158273,125124989,1615301,4260000000000.0,114.8538889,-0.9861,361199962.7,0,157635872.6,0,115534323.9,0,27708,0,69.10689254,19.6190344,-1.47846159,-14.19813053
2022-2-1,Japan,0.4,3.39,0.7048328822840301,0.4329218322531797,125124989,1615301,4260000000000.0,115.21,-0.7128,375201002.9,0,223185572.2,0,141581573.2,0,27708,0,56.60003213,19.43853331,-1.339983605,-13.12127242
2022-3-1,Japan,0.4,4.14,1.0324912969493447,0.5641127390523669,125124989,1615301,4260000000000.0,118.5095455,0.5511,555117401.9,0,325763147.1,0,174946922.4,0,27708,741,117.0865503,21.81731574,4.287081829,-7.224757832
2022-4-1,Japan,0.4,4.68,1.0127815316402182,0.7009062241222962,125124989,1615301,4260000000000.0,126.2247619,-1.3263,435823049.7,0,165986406.5,0,215967577.2,0,27708,0,125.8092727,23.31723601,9.952480229,-0.689651468
2022-5-1,Japan,0.3,4.82,0.9203182307123768,0.7138511628844671,125124989,1615301,4260000000000.0,128.8783333,-0.75,489490338.7,0,154197503.5,0,227320838.5,0,27708,0,129.7159466,25.12533006,14.28401456,4.075373114
2022-6-1,Japan,0,4.2,1.0586359060248924,0.8093992742672134,125124989,1615301,4260000000000.0,133.7957143,0.8579,521299089.9,0,248357766.4,0,248570157.3,0,27708,14300,164.4532287,27.95297574,18.15275297,5.970315149
2022-7-1,Japan,0.49,5.08,1.0432291796618072,0.7589184829197975,125124989,1615301,4260000000000.0,136.7163158,0.3334,505817000.7,0,144620880.2,0,227222556.3,0,27708,392,233.8106177,29.13905374,22.66376156,10.34142007
2022-8-1,Japan,0.39,5.1,1.5154642278865398,0.766830110266233,125124989,1615301,4260000000000.0,135.2422727,0.6003,541094654.8,0,241882747.6,0,243868921.9,0,27708,11108,251.647692,29.18020093,23.01536023,12.70887039
2022-9-1,Japan,0.39,4.27,1.0920409676011067,0.6962719654710411,125124989,1615301,4260000000000.0,143.29,0.0725,491004061.3,0,237210015.8,0,268591454.7,0,27708,14663,243.3255483,27.63836324,20.30285514,12.5843295
2022-10-1,Japan,0.58,6.59,0.7539194508505952,0.6116852119429643,125124989,1615301,4260000000000.0,147.0145,-0.0328,450145201,0,261361465.8,0,247774595.4,0,27708,0,102.0278538,25.97623323,13.23022922,3.421083705
2022-11-1,Japan,0.19,7.37,0.9392967861137584,0.4888794681604829,125124989,1615301,4260000000000.0,142.82,0.3715,519573344,0,156962305.6,0,192586550.5,0,27708,0,102.4727501,24.80128814,8.952124984,-3.266412057
2022-12-1,Japan,0.19,7.29,0.8666794613066285,0.3621979620589457,125124989,1615301,4260000000000.0,135.4223529,-0.2138,538504020.7,0,191663479.3,0,240006903.7,0,27708,130,79.63273012,20.36163376,0.906439858,-12.72262363
2023-1-1,Japan,0.58,7.47,0.6904246776886322,0.3445681062123483,124516650,1524431,4210000000000.0,130.3444444,-0.0686,423455074.2,,178831291.4,,194148414.8,14691.842,46059,0,65.63836787,18.97704285,-1.294448176,-16.09942829
2023-2-1,Japan,-0.67,7.49,0.828614562191756,0.3893882883115122,124516650,1524431,4210000000000.0,132.5861111,-0.814,368629737.5,4102.989,158945051.7,,174654116.1,9133.677,46059,0,67.51812732,20.06840893,-0.040029048,-13.94675686
2023-3-1,Japan,0.38,7.71,0.9581044815013688,0.5548558742026599,124516650,1524431,4210000000000.0,133.8504545,-1.2131,509447994.6,,250447088.6,,269004048.9,14568.489,46059,0,110.7208169,21.17037054,6.115144241,-4.403974217
2023-4-1,Japan,0.67,8.46,1.2705866162115245,0.7223202847072723,124516650,1524431,4210000000000.0,133.334,-0.0121,398813343,24097.371,175620188.4,,183013311.4,42562.273,46059,0,141.0333979,23.13724806,9.885266948,-0.663690525
2023-5-1,Japan,0,8.5,1.105039079443585,0.763623759558642,124516650,1524431,4210000000000.0,137.1942105,-0.0728,492227937.3,2004.456,159766093.1,,267741597.9,160611.573,46059,2254,165.5994979,24.98578101,14.05763298,3.703081919
2023-6-1,Japan,0.1,8.31,1.4129267461463302,0.7512134044895491,124516650,1524431,4210000000000.0,141.1585714,0.4902,413873524.9,4958.961,144984179.3,,174851640.1,8579.003,46059,35,252.8424277,27.07958764,18.69451813,7.161518521
2023-7-1,Japan,0.48,8.7,0.885471367053848,0.7739288648914411,124516650,1524431,4210000000000.0,140.8416667,0.2138,421405200.1,5516.832,169402672,,197222011.4,,46059,4218,188.6951536,28.74703806,23.22461699,11.84973988
2023-8-1,Japan,0.19,8.67,1.026947913514256,0.7576390224192935,124516650,1524431,4210000000000.0,144.7722727,0.4224,380926594.4,2320.886,117008482.5,1402.202,174726337,38059.774,46059,707,198.6670944,29.88823699,24.87637731,15.01276971
2023-9-1,Japan,0.28,8.91,0.9914420900746826,0.680979876895848,124516650,1524431,4210000000000.0,147.7515789,-0.7443,422078865.6,2389.143,113436190.2,,96361223.31,22734.081,46059,3600,196.8500029,28.18255412,21.8557077,13.71104804
2023-10-1,Japan,0.85,8.53,0.7486537614332704,0.6250855092127996,124516650,1524431,4210000000000.0,149.5266667,-1.2064,308606344.1,2287.217,173806829.4,,184057167.8,6734.584,46059,0,102.7935352,26.47327514,13.58231154,4.333789464
2023-11-1,Japan,-0.19,7.24,1.052616053305293,0.4322198562510985,124516650,1524431,4210000000000.0,149.8394737,0.5343,378593542.1,,178633186.5,,195179498.8,15396.457,46059,0,117.221956,23.63340172,8.392253459,-3.362323104
2023-12-1,Japan,-0.09,6.74,0.9045499232059894,0.3817201899044241,124516650,1524431,4210000000000.0,144.69375,0.1153,399375781.9,2847.39,118181938.4,,106095570.9,37430.734,46059,0,83.59979972,21.42677819,2.336043574,-12.28068359
2024-1-1,Japan,0.09,5.67,0.8693290762730775,0.3700686544267321,123975371,4030000000000.0,4027597523550.583,146.6511111,,269454329.5,,147544473.8,,138988159,11435.295,60141,492555,85.39137801,19.35544833,0.456868857,-12.65567976
2024-2-1,Japan,0,4.84,1.2867800891648555,0.4482514147528024,123975371,4030000000000.0,4027597523550.583,149.3866667,,339174497.7,,108965520.8,,165636382.1,32399.105,60141,240,107.5147195,20.63449837,1.295074162,-12.52663164
2024-3-1,Japan,0.28,4.82,1.263690347810013,0.5780240530986317,123975371,4030000000000.0,4027597523550.583,149.625,,381661904,2553.047,159015283.7,,200143613.2,28290.705,60141,0,153.1862092,20.88670416,2.867267599,-9.834938779
2024-4-1,Japan,0.47,4.38,1.068839082191602,0.7190385768934906,123975371,4030000000000.0,4027597523550.583,153.4333333,,329892632.5,9150.542,179503743.3,1609.818,191266719.3,52348.399,60141,37000,130.1947136,25.52998799,11.45099598,1.107063187
2024-5-1,Japan,0.37,4.11,1.2406220658254177,0.7774198332734644,123975371,4030000000000.0,4027597523550.583,156.103,,371121430,12414.867,153945392,,176194671.8,12004.881,60141,0,185.196733,25.82768359,14.3451957,3.976640874
2024-6-1,Japan,0.09,3.64,1.1268346650827046,0.7892866339938179,123975371,4030000000000.0,4027597523550.583,157.8210526,,299402343.4,,123712875.1,,179040744.8,2635.897,60141,0,223.7048471,28.33138987,18.78426003,6.750950962
2024-7-1,Japan,0.37,2.98,1.151283077837857,0.7823593173920643,123975371,4030000000000.0,4027597523550.583,157.7425,,351578052,2377.29,124904198.6,,163850592.6,23411.552,60141,13,235.3376964,29.54647908,23.49096999,11.40987846
2024-8-1,Japan,0.46,3.6,1.3963645290173472,0.7533583149763783,123975371,4030000000000.0,4027597523550.583,146.2328571,,310307424,2017.328,134416650.4,,146096323,33603.898,60141,6727,258.9489006,30.34007438,24.60796974,15.05395995
2024-9-1,Japan,-0.18,3.47,0.7151284675212282,0.7004403020999592,123975371,4030000000000.0,4027597523550.583,143.2205556,,338549131.6,,117136627.5,,101823878,16652.619,60141,612,149.327174,28.51281918,21.58980238,11.72242205
2024-10-1,Japan,0.55,3.59,1.2787974150101054,0.6034126131593698,123975371,4030000000000.0,4027597523550.583,149.6263636,,286679432.9,1971.576,159247772,,147534342.3,57162.35,60141,0,174.0267527,27.45608359,15.75771244,5.657391977
2024-11-1,Japan,0.46,4.91,1.3600671360867125,0.4759529941756982,123975371,4030000000000.0,4027597523550.583,154.0355556,,319079287.6,5979.132,125502181.9,,145050626.2,15223.74,60141,0,144.8938326,24.542971,8.34585471,-3.912400097
2024-12-1,Japan,0.64,6.32,0.4684968769448406,0.4052058157854507,123975371,4030000000000.0,4027597523550.583,152.5175,,339336569.9,,160919367.3,1619.485,139077410.5,25911.762,60141,0,47.5881348,20.45413385,0.799556696,-14.58149755
2025-1-1,Japan,0.45,7.75,0.5691854854359206,0.3988349768861076,,,,156.4088235,,,,,,,,,0,55.71641601,18.33528378,-0.310085067,-12.09307801
2025-2-1,Japan,-0.36,7.62,0.7725456704883262,0.4158629674231183,,,,151.9658824,,,,,,,,,252,62.87849773,18.22996903,-0.908712048,-11.77512595
2025-3-1,Japan,0.27,7.29,1.197466475511442,0.5755292926823263,,,,149.175,,,,,,,,,2802,135.4918308,20.62354054,3.844183224,-8.264427792
2025-4-1,Japan,0.36,6.48,1.1993351974331858,0.7365302451927673,,,,144.3871429,,,,,,,,,0,121.6236528,22.68221972,9.29836391,-0.501629024
2025-5-1,Japan,0.27,6.53,1.3562140045997553,0.7574908538787786,,,,144.8789474,,,,,,,,,0,205.8939992,25.42449456,14.24808629,3.508618066
2025-6-1,Japan,-0.09,7.18,0.9525533081112012,0.770330679028477,,,,144.458,,,,,,,,,0,171.9310111,28.29436504,20.06269866,7.875541793
2025-7-1,Japan,0.18,7.47,0.6379241756508689,0.7927842350037515,,,,146.8109524,,,,,,,,,11,129.584169,29.29485757,24.40194176,12.88679358
2025-8-1,Japan,0.18,7.25,1.5855980345620926,0.7715968234547947,,,,147.6695,,,,,,,,,2108,274.2853499,29.72253046,24.35974867,15.57970031
2025-9-1,Japan,-0.09,6.71,1.5594373652143558,0.691340081601038,,,,,,,,,,,,,,320.6467739,28.78779522,21.26311609,12.13176223
2025-10-1,Japan,0.71,,1.4310745413942196,0.6341267562223454,,,,,,,,,,,,,,197.3332702,27.67769265,14.35472603,2.23000437
2025-11-1,Japan,0.35,,0.9221478229130522,0.4495223657847035,,,,,,,,,,,,,,100.9172495,24.35182171,7.390549631,-5.139489598
2025-12-1,Japan,-0.18,,1.4243254039244084,0.3848136932029689,,,,,,,,,,,,,,127.0016073,21.40931635,2.410480946,-10.75401373
2026-1-1,Japan,-0.2,,,0.5946229971579615,,,,,,,,,,,,,,81.13093752,18.69320876,-1.643013029,-15.37236793
2026-2-1,Japan,-0.2,,,0.7068109103122695,,,,,,,,,,,,,,101.4570304,20.0613038,1.469021633,-10.73672505
,,,,,0.7849365016968717,,,,,,,,,,,,,,,,,
,,,,,0.7999069514431308,,,,,,,,,,,,,,,,,
,,,,,0.7996029494796447,,,,,,,,,,,,,,,,,
,,,,,0.7598978559010585,,,,,,,,,,,,,,,,,
,,,,,0.6828286937701847,,,,,,,,,,,,,,,,,
,,,,,0.6442758878544849,,,,,,,,,,,,,,,,,
